"","structure.acronym.IN","structure.acronym","normalized_projection_volume","Group"
"4223","CP","AI",0.3692557360147,"CH"
"4224","CP","PG",0.000113189064199666,"CH"
"4225","CP","RSPv",0.000640619541425938,"CH"
"4226","CP","CENT",0.000436312849151432,"CH"
"4227","CP","MD",0.0325153718723215,"CH"
"4228","CP","CA3",1.32531648668691e-05,"CH"
"4229","CP","CLA",0.00808628210359873,"CH"
"4230","CP","ZI",0.00352064125509699,"CH"
"4231","CP","LD",1.10355352588601e-05,"CH"
"4232","CP","RPO",0,"CH"
"4233","CP","PT",0.00669918598939331,"CH"
"4234","CP","ACB",0.253546300423802,"CH"
"4235","CP","ZI",0.0114946869097387,"CH"
"4236","CP","RSPv",0.000294790476803391,"CH"
"4237","CP","ACAd",0.0397977857670645,"CH"
"4238","CP","RSPd",0.000368438999972904,"CH"
"4239","CP","PB",0.0280759506317376,"CH"
"4240","CP","LH",0.00052647714656491,"CH"
"4241","CP","CLA",0.135046305045066,"CH"
"4242","CP","VAL",0.00108607229763534,"CH"
"4243","CP","PO",3.43379477203521e-05,"CH"
"4244","CP","CUL",0.000148890056530856,"CH"
"4245","CP","CENT",0.000831580307980338,"CH"
"4246","CP","AAA",0.0383931068224687,"CH"
"4247","CP","PVT",0.0447403004296202,"CH"
"4248","CP","SSp",0.00495052692199636,"CH"
"4249","CP","CA3",0.00170940983192859,"CH"
"4250","CP","CA1",0.0153814595786264,"CH"
"4251","CP","PG",0.00016831628225769,"CH"
"4252","CP","ACAv",0.0325874385777902,"CH"
"4253","CP","BLA",0.131111322476858,"CH"
"4254","CP","MD",0.0320378930336818,"CH"
"4255","CP","RPO",8.21386588379619e-05,"CH"
"4256","CP","LD",4.67062653697044e-06,"CH"
"4257","CP","MOp",0.0382512908487937,"CH"
"4258","CP","AM",0.00332094356008898,"CH"
"4259","CP","PRM",0.000196944710001206,"CH"
"4260","CP","SIM",5.59651414881919e-05,"CH"
"4261","CP","MOs",0.0711921985230616,"CH"
"4262","CP","DG",0.0043310643901901,"CH"
"4263","CP","AI",0.917001749232093,"CH"
"4264","CP","IP",3.4924361992259e-07,"CH"
"4265","CP","CEA",0.0570670552243419,"CH"
"4266","CP","AV",7.81974487592543e-05,"CH"
"4267","CP","VM",0.0322645294304404,"CH"
"4268","CP","PFL",2.48677907691559e-05,"CH"
"4269","CP","VPL",0,"CH"
"4270","CP","PYR",0,"CH"
"4271","CP","FN",0,"CH"
"4272","CP","NOD",1.83545113966961e-05,"CH"
"4273","CP","AN",3.90555978639051e-05,"CH"
"4274","CP","MH",6.28296840762787e-05,"CH"
"4275","CP","RN",0.000755868644795011,"CH"
"4276","CP","SSs",0.00532363012121423,"CH"
"4277","CP","VPM",1.98953043069721e-05,"CH"
"4278","CP","LP",0.000157453545269583,"CH"
"4279","CP","RSPv",0.000904315827873003,"CH"
"4280","CP","AV",8.5494925238859e-05,"CH"
"4281","CP","PFL",2.20370950479773e-05,"CH"
"4282","CP","LH",0.000216412966269354,"CH"
"4283","CP","DG",0.000172596763291752,"CH"
"4284","CP","PG",0.000554622922967876,"CH"
"4285","CP","PYR",0,"CH"
"4286","CP","RSPd",0.00148257602723467,"CH"
"4287","CP","SSp",1.6136368905134,"CH"
"4288","CP","MH",0,"CH"
"4289","CP","ACAv",0.000103666496778859,"CH"
"4290","CP","PRM",1.35282501953263e-07,"CH"
"4291","CP","BLA",0.0169830199366267,"CH"
"4292","CP","LD",0.000260207650941771,"CH"
"4293","CP","RPO",0,"CH"
"4294","CP","VPL",0.0182634646616771,"CH"
"4295","CP","IP",0,"CH"
"4296","CP","CLA",0.000629801731790569,"CH"
"4297","CP","RN",0,"CH"
"4298","CP","AN",3.32224276161734e-05,"CH"
"4299","CP","MOp",0.37858045404343,"CH"
"4300","CP","ACB",6.69843665379871e-06,"CH"
"4301","CP","AM",4.60364331369054e-05,"CH"
"4302","CP","PT",0,"CH"
"4303","CP","CA3",0.00159749440848312,"CH"
"4304","CP","FN",0,"CH"
"4305","CP","VM",0.00321027845265258,"CH"
"4306","CP","SSs",0.141432045554135,"CH"
"4307","CP","PB",0,"CH"
"4308","CP","ACAd",0.00519474085801035,"CH"
"4309","CP","SIM",3.2615062255773e-05,"CH"
"4310","CP","PVT",9.20986217989281e-06,"CH"
"4311","CP","MOs",0.379189992289535,"CH"
"4312","CP","MD",0.00750761102067372,"CH"
"4313","CP","LP",0.00206146657648792,"CH"
"4314","CP","CENT",3.15168916872372e-07,"CH"
"4315","CP","ZI",0.000426323988315774,"CH"
"4316","CP","VPM",0.0679066834403898,"CH"
"4317","CP","CEA",0.000402273717952457,"CH"
"4318","CP","NOD",0,"CH"
"4319","CP","CA1",7.19778634179654e-05,"CH"
"4320","CP","AAA",0,"CH"
"4321","CP","PO",0.143408464240823,"CH"
"4322","CP","AI",0.00322904488416821,"CH"
"4323","CP","CUL",9.38120542223973e-06,"CH"
"4324","CP","VAL",0.0173191937756504,"CH"
"4325","CP","AN",0.00367462276432859,"CH"
"4326","CP","VPL",0.00050629835343782,"CH"
"4327","CP","CENT",0.00647200365114816,"CH"
"4328","CP","CA3",0.000205927085397429,"CH"
"4329","CP","LD",0.000223893972840237,"CH"
"4330","CP","IP",1.75233233812114e-05,"CH"
"4331","CP","CA1",0.000325237367895333,"CH"
"4332","CP","PB",0.0606804696549943,"CH"
"4333","CP","VAL",0.00148860888475645,"CH"
"4334","CP","PT",0.000294222255056913,"CH"
"4335","CP","PFL",0.00356737261421158,"CH"
"4336","CP","LH",0.00059118896839709,"CH"
"4337","CP","ZI",0.0245063026944969,"CH"
"4338","CP","RN",0.00185086275575837,"CH"
"4339","CP","SIM",0.00210961622416913,"CH"
"4340","CP","MD",0.0381096436621868,"CH"
"4341","CP","AM",0.000411271886376425,"CH"
"4342","CP","AV",8.81192964979867e-06,"CH"
"4343","CP","ACAv",0.000391853993769577,"CH"
"4344","CP","AAA",0.136042438554472,"CH"
"4345","CP","MH",0.000781560946634604,"CH"
"4346","CP","FN",4.26154233086075e-05,"CH"
"4347","CP","MOp",0.112722385820293,"CH"
"4348","CP","CUL",0.0109655419706612,"CH"
"4349","CP","BLA",0.224718015631673,"CH"
"4350","CP","CLA",0.00184860702844566,"CH"
"4351","CP","SSs",0.0370288303027321,"CH"
"4352","CP","PYR",1.89392463665736e-07,"CH"
"4353","CP","ACB",0.0234911531870793,"CH"
"4354","CP","VPM",0.00155298768245564,"CH"
"4355","CP","PRM",0.00935878731629066,"CH"
"4356","CP","PO",0.00181122086239309,"CH"
"4357","CP","RSPd",0.00258564148341774,"CH"
"4358","CP","VM",0.0199516708401482,"CH"
"4359","CP","RSPv",0.00213656726407158,"CH"
"4360","CP","RPO",8.85648911879003e-05,"CH"
"4361","CP","DG",0.0108601197380672,"CH"
"4362","CP","PVT",0.00275279543231361,"CH"
"4363","CP","SSp",0.0529201018052949,"CH"
"4364","CP","MOs",0.0585316097737476,"CH"
"4365","CP","CEA",0.886004587017835,"CH"
"4366","CP","ACAd",0.00151480340253909,"CH"
"4367","CP","AI",0.211193254748243,"CH"
"4368","CP","LP",0.000680731293549583,"CH"
"4369","CP","NOD",0.000373081973855956,"CH"
"4370","CP","PG",0.00226752802824677,"CH"
"4371","CP","PO",0.00870529614269245,"CH"
"4372","CP","VPL",0.000666253911243469,"CH"
"4373","CP","ACAd",0.00672110325762417,"CH"
"4374","CP","SSs",0.00910797535719781,"CH"
"4375","CP","LD",1.64879038307607e-06,"CH"
"4376","CP","MH",5.9430656602481e-05,"CH"
"4377","CP","NOD",0.000374465143079793,"CH"
"4378","CP","IP",4.53118000187265e-07,"CH"
"4379","CP","ZI",0.000349592518184062,"CH"
"4380","CP","AV",1.55231301901933e-05,"CH"
"4381","CP","FN",0,"CH"
"4382","CP","SSp",0.0470811800176521,"CH"
"4383","CP","VAL",0.00302638455807269,"CH"
"4384","CP","PG",0.0008757002222212,"CH"
"4385","CP","BLA",0.00187158197960614,"CH"
"4386","CP","VM",0.00139863410473932,"CH"
"4387","CP","PT",3.67357805523072e-06,"CH"
"4388","CP","PVT",4.54727481710535e-05,"CH"
"4389","CP","ACB",0.000857053687724092,"CH"
"4390","CP","CEA",0.000324264060058875,"CH"
"4391","CP","MOp",0.14805320384421,"CH"
"4392","CP","CA3",0.000127219643999893,"CH"
"4393","CP","AI",0.00639854230103826,"CH"
"4394","CP","RSPv",0.000771308189899952,"CH"
"4395","CP","RPO",0,"CH"
"4396","CP","MOs",0.133690510782432,"CH"
"4397","CP","ACAv",0.000359731308412705,"CH"
"4398","CP","RSPd",0.00166915031613708,"CH"
"4399","CP","PYR",1.80790223430685e-06,"CH"
"4400","CP","VPM",0.00184360489121464,"CH"
"4401","CP","AAA",5.79336430209114e-05,"CH"
"4402","CP","RN",0.000113854507778837,"CH"
"4403","CP","CLA",0.000111378113754635,"CH"
"4404","CP","LH",2.96662582740864e-05,"CH"
"4405","CP","PFL",0.00175444370139935,"CH"
"4406","CP","LP",8.22420939379781e-06,"CH"
"4407","CP","AN",0.000709310624691974,"CH"
"4408","CP","AM",1.58654688417784e-06,"CH"
"4409","CP","SIM",0.00041503040652755,"CH"
"4410","CP","DG",0.00270438261651715,"CH"
"4411","CP","CUL",0.00153935475702486,"CH"
"4412","CP","CA1",3.36886600855477e-05,"CH"
"4413","CP","PB",7.49508463414996e-07,"CH"
"4414","CP","MD",0.00758879518089393,"CH"
"4415","CP","PRM",0.000762022183485439,"CH"
"4416","CP","CENT",0.000521213071052095,"CH"
"4417","CP","LP",0.012734143616994,"CH"
"4418","CP","PVT",0.00107218866949223,"CH"
"4419","CP","AM",0.000251681385243813,"CH"
"4420","CP","ACAd",0.000763972584309767,"CH"
"4421","CP","CLA",0.00132209133996673,"CH"
"4422","CP","IP",0,"CH"
"4423","CP","PRM",0.000178314356713997,"CH"
"4424","CP","BLA",0.123265970055892,"CH"
"4425","CP","PFL",7.59663243316749e-05,"CH"
"4426","CP","RSPd",0.000512965004213912,"CH"
"4427","CP","RSPv",1.32901439084617e-05,"CH"
"4428","CP","CA3",0.000941750712952321,"CH"
"4429","CP","SSp",0.0172865478179428,"CH"
"4430","CP","MOs",0.00301018080416432,"CH"
"4431","CP","SIM",0.000102364521994381,"CH"
"4432","CP","DG",0.0036931537528134,"CH"
"4433","CP","CA1",6.81611252315607e-07,"CH"
"4434","CP","SSs",0.0418797064443778,"CH"
"4435","CP","AAA",0.00289223012049622,"CH"
"4436","CP","VM",0.00772433266844034,"CH"
"4437","CP","VPL",0.022503824590698,"CH"
"4438","CP","MOp",0.00294280175518918,"CH"
"4439","CP","CUL",0.000234182870754629,"CH"
"4440","CP","PG",0.000829334565397816,"CH"
"4441","CP","NOD",5.35639712149217e-06,"CH"
"4442","CP","ACAv",5.64701666905521e-06,"CH"
"4443","CP","MH",0,"CH"
"4444","CP","RN",0.0016253399109469,"CH"
"4445","CP","FN",0,"CH"
"4446","CP","LD",0.000102953979202049,"CH"
"4447","CP","AI",0.00610135942538666,"CH"
"4448","CP","AN",4.18684907390182e-06,"CH"
"4449","CP","PB",0.030509466475551,"CH"
"4450","CP","CEA",0.128556376525194,"CH"
"4451","CP","MD",0.00624952909997526,"CH"
"4452","CP","RPO",0,"CH"
"4453","CP","CENT",0.000105989841197059,"CH"
"4454","CP","PYR",0,"CH"
"4455","CP","LH",0.000178335470102411,"CH"
"4456","CP","PO",0.00250421825855264,"CH"
"4457","CP","VAL",0.00330701665577243,"CH"
"4458","CP","ACB",0.000202765647421329,"CH"
"4459","CP","ZI",0.0991454402801801,"CH"
"4460","CP","AV",0,"CH"
"4461","CP","VPM",0.00189168725557412,"CH"
"4462","CP","PT",5.90534046185054e-05,"CH"
"4463","CP","PG",0.000773205071345194,"CH"
"4464","CP","VPM",0.000729720819571493,"CH"
"4465","CP","VM",0.00317189548500934,"CH"
"4466","CP","PRM",0.000390963345805707,"CH"
"4467","CP","SSp",0.00558862970460699,"CH"
"4468","CP","LP",0.00296899081587215,"CH"
"4469","CP","CA1",1.78637292882316e-05,"CH"
"4470","CP","DG",0.00280386055750621,"CH"
"4471","CP","ACAv",0.170928023456664,"CH"
"4472","CP","AAA",0,"CH"
"4473","CP","ACB",0.00475443354026071,"CH"
"4474","CP","SSs",0.00186122480740427,"CH"
"4475","CP","RSPd",0.00415042858777251,"CH"
"4476","CP","RSPv",0.00456994260270363,"CH"
"4477","CP","PB",5.27399795940199e-07,"CH"
"4478","CP","VAL",0.00626141208537808,"CH"
"4479","CP","RPO",0,"CH"
"4480","CP","MH",6.87961016430799e-05,"CH"
"4481","CP","ACAd",0.0936393966893579,"CH"
"4482","CP","LH",0.000150710057903871,"CH"
"4483","CP","CUL",0.000582354448618735,"CH"
"4484","CP","FN",2.28120138791355e-07,"CH"
"4485","CP","MD",0.00935860040480564,"CH"
"4486","CP","CA3",0.00813808503607512,"CH"
"4487","CP","PVT",0.000258602356989054,"CH"
"4488","CP","CLA",0.00103961520420565,"CH"
"4489","CP","CENT",0.00076591453928189,"CH"
"4490","CP","AI",0.0039738808140325,"CH"
"4491","CP","SIM",0.000308870018223211,"CH"
"4492","CP","AM",0.00375996748746216,"CH"
"4493","CP","PYR",9.46879969826612e-08,"CH"
"4494","CP","BLA",0.0139999289355472,"CH"
"4495","CP","IP",3.08135994682996e-07,"CH"
"4496","CP","PT",5.18011107485868e-05,"CH"
"4497","CP","PFL",0.000661875058539496,"CH"
"4498","CP","PO",0.0148606958757553,"CH"
"4499","CP","LD",0.00151528535049048,"CH"
"4500","CP","NOD",1.63463017962387e-05,"CH"
"4501","CP","AN",0.000243333205427525,"CH"
"4502","CP","AV",0.00211949364455938,"CH"
"4503","CP","RN",6.9745751733003e-05,"CH"
"4504","CP","MOp",0.00992088233044092,"CH"
"4505","CP","CEA",6.53209847936732e-05,"CH"
"4506","CP","VPL",0.000259607987581117,"CH"
"4507","CP","MOs",0.117208203301524,"CH"
"4508","CP","ZI",0.00672240563417527,"CH"
"4509","CP","NOD",2.12956437103456e-05,"CH"
"4510","CP","ACAd",0.00471353194333104,"CH"
"4511","CP","VPM",0.000543188177360836,"CH"
"4512","CP","PRM",0.00182338642317509,"CH"
"4513","CP","CA3",0.00514406339672045,"CH"
"4514","CP","RN",0.000982003637803841,"CH"
"4515","CP","ACB",0.00324269625950903,"CH"
"4516","CP","SIM",0.000415753452485562,"CH"
"4517","CP","RPO",0,"CH"
"4518","CP","IP",1.96276022631835e-06,"CH"
"4519","CP","SSs",0.00492694933356457,"CH"
"4520","CP","CENT",0.000390325470681278,"CH"
"4521","CP","VM",0.0002810977569578,"CH"
"4522","CP","PT",0.000531333359929579,"CH"
"4523","CP","CUL",0.000706318322163533,"CH"
"4524","CP","PG",0.00202445984958181,"CH"
"4525","CP","LD",0.0162293698182446,"CH"
"4526","CP","AV",0.00309364078083028,"CH"
"4527","CP","AN",0.00145642676264846,"CH"
"4528","CP","CEA",0.038249500018159,"CH"
"4529","CP","PYR",6.02942685457575e-06,"CH"
"4530","CP","CA1",0.0048457554054643,"CH"
"4531","CP","LH",0.000103797050098635,"CH"
"4532","CP","MH",6.14565551568471e-05,"CH"
"4533","CP","FN",1.53933860085436e-06,"CH"
"4534","CP","BLA",0.083765542280358,"CH"
"4535","CP","CLA",0.00013928768401948,"CH"
"4536","CP","PB",0.00466713263831089,"CH"
"4537","CP","ZI",0.0120855694214769,"CH"
"4538","CP","MOs",0.0126709528630994,"CH"
"4539","CP","PVT",0.00183444262094448,"CH"
"4540","CP","LP",0.00995515636797263,"CH"
"4541","CP","VPL",0.00491300831156233,"CH"
"4542","CP","PFL",0.00151041116637513,"CH"
"4543","CP","AI",0.00139897916591026,"CH"
"4544","CP","SSp",0.168301979871226,"CH"
"4545","CP","RSPd",0.0233340225182378,"CH"
"4546","CP","AAA",0.00153482606277692,"CH"
"4547","CP","ACAv",0.00315934017867201,"CH"
"4548","CP","AM",0.000382420400773389,"CH"
"4549","CP","VAL",0.00209441309638553,"CH"
"4550","CP","DG",0.00336358863433402,"CH"
"4551","CP","PO",0.00636481132320048,"CH"
"4552","CP","MD",0.000664666787145888,"CH"
"4553","CP","MOp",0.0151596464058554,"CH"
"4554","CP","RSPv",0.0415247541879271,"CH"
"4555","CP","PB",6.21661728261546e-05,"CH"
"4556","CP","ACAv",0.00164784635461941,"CH"
"4557","CP","MOp",0.614500789691248,"CH"
"4558","CP","MOs",0.371926570384659,"CH"
"4559","CP","ZI",0.000226863263619214,"CH"
"4560","CP","PO",0.00187273179861421,"CH"
"4561","CP","LP",4.48489168588144e-06,"CH"
"4562","CP","AAA",7.25246828716302e-06,"CH"
"4563","CP","PYR",0,"CH"
"4564","CP","RSPd",0.00243994795231123,"CH"
"4565","CP","PT",1.54692178770487e-06,"CH"
"4566","CP","AV",2.41407188723906e-05,"CH"
"4567","CP","PVT",0.000138316175130799,"CH"
"4568","CP","SIM",0.00124479012994989,"CH"
"4569","CP","VAL",0.00212023187152561,"CH"
"4570","CP","RPO",2.25538362914657e-05,"CH"
"4571","CP","CA3",0.000387866066382838,"CH"
"4572","CP","DG",0.00886632222829293,"CH"
"4573","CP","VPM",0.000903254080937279,"CH"
"4574","CP","AI",0.00468488509137733,"CH"
"4575","CP","VM",0.00020746414123193,"CH"
"4576","CP","PFL",0.0126830051890075,"CH"
"4577","CP","FN",9.211281535014e-05,"CH"
"4578","CP","RSPv",0.00204600658275529,"CH"
"4579","CP","AN",0.00344394961317971,"CH"
"4580","CP","ACB",0.000161959781535631,"CH"
"4581","CP","BLA",0.00461924912393504,"CH"
"4582","CP","AM",2.90463989409179e-05,"CH"
"4583","CP","PG",0.00143289592354152,"CH"
"4584","CP","SSp",0.116055305133314,"CH"
"4585","CP","SSs",0.0272904322986183,"CH"
"4586","CP","CENT",0.00423409248248509,"CH"
"4587","CP","NOD",0.000233288876757987,"CH"
"4588","CP","CEA",5.46137599171247e-05,"CH"
"4589","CP","PRM",0.00387753779002683,"CH"
"4590","CP","MH",0.000324117411388104,"CH"
"4591","CP","ACAd",0.0138836489636538,"CH"
"4592","CP","MD",0.00241494844112424,"CH"
"4593","CP","LH",4.86130975454691e-06,"CH"
"4594","CP","CA1",8.29139932241486e-05,"CH"
"4595","CP","VPL",0.000314535118862026,"CH"
"4596","CP","IP",9.45837294219835e-06,"CH"
"4597","CP","LD",8.17753491288841e-05,"CH"
"4598","CP","RN",1.00294560575497e-05,"CH"
"4599","CP","CLA",0.00014792718125021,"CH"
"4600","CP","CUL",0.00445201369551885,"CH"
"4601","CP","VPL",0.00157878881475828,"CH"
"4602","CP","CEA",0.000121849466332219,"CH"
"4603","CP","CLA",0.000486711031062776,"CH"
"4604","CP","MD",0.00757353615706778,"CH"
"4605","CP","LD",0.00110769018612938,"CH"
"4606","CP","VAL",0.0110825504855834,"CH"
"4607","CP","RSPd",0.000884252791525215,"CH"
"4608","CP","RN",0,"CH"
"4609","CP","BLA",0.0111149065147763,"CH"
"4610","CP","PB",0,"CH"
"4611","CP","PT",3.4421338384421e-05,"CH"
"4612","CP","RSPv",0.00299236210948566,"CH"
"4613","CP","SSs",0.00182672759581035,"CH"
"4614","CP","AN",0.000516703070009979,"CH"
"4615","CP","AM",0.00187695391763422,"CH"
"4616","CP","SIM",0.000104103810095452,"CH"
"4617","CP","ACAv",0.0705211056579186,"CH"
"4618","CP","AV",0.000850161920535886,"CH"
"4619","CP","AAA",0,"CH"
"4620","CP","PG",0.00104123496062813,"CH"
"4621","CP","ACAd",0.0372181399721121,"CH"
"4622","CP","PYR",1.42447479619101e-08,"CH"
"4623","CP","VM",0.00364628517215539,"CH"
"4624","CP","ZI",0.00034315796541524,"CH"
"4625","CP","PRM",0.000379260806687662,"CH"
"4626","CP","PFL",0.00032223781273565,"CH"
"4627","CP","ACB",0.000964540848409245,"CH"
"4628","CP","FN",0,"CH"
"4629","CP","CA1",1.36849716705628e-05,"CH"
"4630","CP","VPM",0.00314010694309774,"CH"
"4631","CP","LP",0.00294649485359353,"CH"
"4632","CP","CUL",0.000540888385495517,"CH"
"4633","CP","DG",0.000905430580981605,"CH"
"4634","CP","PO",0.0333630760810816,"CH"
"4635","CP","IP",0,"CH"
"4636","CP","MOs",0.116154004089303,"CH"
"4637","CP","LH",3.39649607758769e-05,"CH"
"4638","CP","MH",3.28826300709167e-06,"CH"
"4639","CP","MOp",0.0342864451244986,"CH"
"4640","CP","NOD",7.16618208467408e-05,"CH"
"4641","CP","CA3",0.000352985663263872,"CH"
"4642","CP","SSp",0.00708694978678305,"CH"
"4643","CP","RPO",0,"CH"
"4644","CP","AI",0.00190074188607097,"CH"
"4645","CP","PVT",6.60553144823972e-05,"CH"
"4646","CP","CENT",0.000583356920334438,"CH"
"4647","CP","RN",7.79325121245073e-05,"CH"
"4648","CP","VAL",0.00141752478860527,"CH"
"4649","CP","MH",0,"CH"
"4650","CP","CA3",0.000541178856652193,"CH"
"4651","CP","LH",0,"CH"
"4652","CP","CEA",0.00769489596432452,"CH"
"4653","CP","RPO",0,"CH"
"4654","CP","ACB",0.000283474045247597,"CH"
"4655","CP","AV",0,"CH"
"4656","CP","MOp",0.00963697303193915,"CH"
"4657","CP","SSs",0.013619038872901,"CH"
"4658","CP","PFL",9.22712813908538e-05,"CH"
"4659","CP","PB",0,"CH"
"4660","CP","RSPv",5.51166834868296e-06,"CH"
"4661","CP","PYR",0,"CH"
"4662","CP","PO",0.00638260248426906,"CH"
"4663","CP","ACAd",0.00314945060108788,"CH"
"4664","CP","NOD",4.2229622181134e-07,"CH"
"4665","CP","LP",0.00190551047517289,"CH"
"4666","CP","PRM",5.60966607186655e-05,"CH"
"4667","CP","RSPd",0.00161990314150076,"CH"
"4668","CP","SIM",1.37488157225123e-05,"CH"
"4669","CP","CA1",8.85001544124994e-06,"CH"
"4670","CP","MD",0.000323630257258038,"CH"
"4671","CP","PVT",0.000186191626712318,"CH"
"4672","CP","ACAv",4.51397537664834e-05,"CH"
"4673","CP","VM",0.000593948082290924,"CH"
"4674","CP","AI",0.00331889654726612,"CH"
"4675","CP","CUL",3.51087644137968e-05,"CH"
"4676","CP","BLA",0.0367610298152583,"CH"
"4677","CP","FN",0,"CH"
"4678","CP","PT",0,"CH"
"4679","CP","VPM",0.00741709418367643,"CH"
"4680","CP","AM",0,"CH"
"4681","CP","AN",1.62629058031979e-05,"CH"
"4682","CP","CLA",0.00105391564061113,"CH"
"4683","CP","ZI",0.00338263954280075,"CH"
"4684","CP","AAA",0,"CH"
"4685","CP","IP",0,"CH"
"4686","CP","MOs",0.0117995651823752,"CH"
"4687","CP","LD",2.09602186888275e-05,"CH"
"4688","CP","VPL",0.00739499959066453,"CH"
"4689","CP","DG",0.000670640530642033,"CH"
"4690","CP","PG",0.000108753394649943,"CH"
"4691","CP","SSp",0.130295558604999,"CH"
"4692","CP","CENT",0.000186458287802927,"CH"
"4693","CP","RPO",0,"CH"
"4694","CP","LH",9.64001195789305e-05,"CH"
"4695","CP","ZI",0.00127813415287269,"CH"
"4696","CP","VAL",0.00251084009925199,"CH"
"4697","CP","LD",0.00275796387457897,"CH"
"4698","CP","PO",0.00186073448173875,"CH"
"4699","CP","VPM",1.71192375256064e-05,"CH"
"4700","CP","AI",0.00277266868899782,"CH"
"4701","CP","VM",0.000661066933027693,"CH"
"4702","CP","ACAv",0.0175100911156617,"CH"
"4703","CP","RN",0,"CH"
"4704","CP","RSPv",0.000924234754036927,"CH"
"4705","CP","AAA",0,"CH"
"4706","CP","NOD",0,"CH"
"4707","CP","PFL",0.000214099094175787,"CH"
"4708","CP","VPL",0.00108229578376108,"CH"
"4709","CP","FN",0,"CH"
"4710","CP","ACAd",0.0496291845538347,"CH"
"4711","CP","CA1",7.65947724226958e-06,"CH"
"4712","CP","PB",0,"CH"
"4713","CP","CLA",3.54478829209281e-05,"CH"
"4714","CP","CA3",0.00420557949169882,"CH"
"4715","CP","MOp",0.0111604439619193,"CH"
"4716","CP","AN",8.69278767880319e-05,"CH"
"4717","CP","PRM",5.10380886858155e-06,"CH"
"4718","CP","SSs",0.0073161901144278,"CH"
"4719","CP","MOs",0.0857691058767498,"CH"
"4720","CP","MD",0.00347638088989516,"CH"
"4721","CP","AM",0.00027500324725776,"CH"
"4722","CP","MH",3.44245151352498e-07,"CH"
"4723","CP","DG",0.000246063425666024,"CH"
"4724","CP","LP",0.0116633407755659,"CH"
"4725","CP","RSPd",0.00337139095304724,"CH"
"4726","CP","PT",4.8017518988726e-05,"CH"
"4727","CP","CENT",2.93178148680893e-05,"CH"
"4728","CP","SSp",0.00268205072711799,"CH"
"4729","CP","PYR",0,"CH"
"4730","CP","SIM",1.12728822144668e-05,"CH"
"4731","CP","IP",0,"CH"
"4732","CP","PG",0.000860129693863846,"CH"
"4733","CP","CEA",0.00159259500430635,"CH"
"4734","CP","PVT",0,"CH"
"4735","CP","AV",0.00115912165901107,"CH"
"4736","CP","CUL",1.32089511976797e-05,"CH"
"4737","CP","ACB",0.000583350629083407,"CH"
"4738","CP","BLA",0.0356294214281539,"CH"
"4739","CP","PFL",0.00101592017713664,"CH"
"4740","CP","RPO",0,"CH"
"4741","CP","AI",0.00411321028259857,"CH"
"4742","CP","RSPv",0.00185014431354436,"CH"
"4743","CP","PVT",1.44911471379378e-06,"CH"
"4744","CP","VAL",0.000706634070537271,"CH"
"4745","CP","AN",0.000671363263523425,"CH"
"4746","CP","MOp",0.0356348165412506,"CH"
"4747","CP","AM",0.000742844242498905,"CH"
"4748","CP","MOs",0.0371585774701987,"CH"
"4749","CP","ACB",1.63758995353147e-06,"CH"
"4750","CP","CUL",0.0015369207074027,"CH"
"4751","CP","LH",1.03269913836378e-11,"CH"
"4752","CP","PB",1.34931667706791e-05,"CH"
"4753","CP","AV",0.00205669310305462,"CH"
"4754","CP","RSPd",0.00121303240194928,"CH"
"4755","CP","PG",0.000531740115946623,"CH"
"4756","CP","CENT",0.00163397377437295,"CH"
"4757","CP","ZI",0.000247094430811579,"CH"
"4758","CP","SSs",0.00691011902781977,"CH"
"4759","CP","IP",2.33796497089941e-06,"CH"
"4760","CP","VPM",3.89753119657659e-05,"CH"
"4761","CP","VM",0.000467102217252309,"CH"
"4762","CP","AAA",0,"CH"
"4763","CP","VPL",0.000191735788983202,"CH"
"4764","CP","PRM",0.00091568795729207,"CH"
"4765","CP","LP",0.000510637467179149,"CH"
"4766","CP","SIM",0.000565785948986882,"CH"
"4767","CP","ACAv",0.0265487740570971,"CH"
"4768","CP","FN",0,"CH"
"4769","CP","CEA",0.000431604467780893,"CH"
"4770","CP","MD",0.00344270514427277,"CH"
"4771","CP","ACAd",0.0353589792904194,"CH"
"4772","CP","BLA",0.0189899087592474,"CH"
"4773","CP","RN",0,"CH"
"4774","CP","SSp",0.0124686797641053,"CH"
"4775","CP","PO",0.000133223945397032,"CH"
"4776","CP","NOD",8.49584469574214e-05,"CH"
"4777","CP","MH",8.25253294211811e-05,"CH"
"4778","CP","LD",0.00112872533478943,"CH"
"4779","CP","CLA",0,"CH"
"4780","CP","DG",0.00560253494329261,"CH"
"4781","CP","PT",0.000214473775747816,"CH"
"4782","CP","CA1",0.000192465400278418,"CH"
"4783","CP","PYR",2.99060443894413e-07,"CH"
"4784","CP","CA3",0.00237765597040996,"CH"
"4785","CP","NOD",1.55548264543131e-05,"CH"
"4786","CP","PO",0.0136045361041152,"CH"
"4787","CP","CEA",3.53918858625517e-06,"CH"
"4788","CP","VAL",0.000259873458935396,"CH"
"4789","CP","PFL",0.000733669659264174,"CH"
"4790","CP","PB",0,"CH"
"4791","CP","VM",4.39431400533646e-05,"CH"
"4792","CP","BLA",0.000626852234180638,"CH"
"4793","CP","AV",0,"CH"
"4794","CP","CA1",1.08976175843649e-05,"CH"
"4795","CP","AN",0.000230652180869893,"CH"
"4796","CP","AM",0,"CH"
